"";"X";"Y"
"146";53,0144705342609;71,1625235626916
"147";48,3987520392997;66,7557759340778
"148";54,8548469118433;71,2349649593576
"149";45,0371966757694;73,5159317160521
"150";55,2595491064042;69,3714234978432
"151";46,8957400573707;69,1481779813451
"152";48,9905336877667;66,8843797818313
"153";50,5958905849413;66,9935609352805
"154";55,052370203023;66,9720495668514
"155";52,5228309611597;70,1226769028895
"156";41,4116735765675;67,599310175636
"157";54,376854698049;69,4540155462887
"158";57,2160023796364;69,5508972962282
"159";46,7231648152489;66,9728717423112
"160";47,8732735222339;68,2725432075312
"161";51,02937149997;71,0227649622912
"162";44,685048898299;74,4468871554843
"163";59,3120503399204;68,4773128860453
"164";58,4581774172619;67,2228249559889
"165";44,4705278014917;72,2233634633603
"166";49,5123356324164;71,0838916098919
"167";48,922425749969;78,1056728189398
"168";45,1588346128233;73,9304429589667
"169";53,1740429273022;73,1193116955331
"170";39,0905277370912;63,4063776343104
"171";55,0848973741956;67,7940877227914
"172";49,6596867512916;67,6980957893807
"173";51,499482521124;67,8571638734338
"174";47,0263359119092;68,3533851330178
"175";45,7051041657491;71,5601320390827
"176";48,7131758438345;72,183758058327
"177";50,5333430987461;67,8272266949294
"178";52,3539526198078;68,9431115995103
"179";44,8703646537391;67,9437602788875
"180";57,3270866956559;70,0340090134016
"181";47,4105355350252;72,1511187030224
"182";46,1899393601202;74,4665146389024
"183";49,5193776948114;65,134945054316
"184";47,435974567668;67,636361662404
"185";47,3120584163869;71,7125825495297
"186";51,0622560924192;66,0593146646602
"187";48,673270415724;73,148990481986
"188";56,7796822693002;68,4939473241349
"189";57,9435132481017;68,819827313309
"190";42,652493068568;72,229718045825
"191";52,6707024042113;69,9702717573702
"192";57,650712055655;74,5824120455379
"193";47,8525938651115;68,725887051231
"194";59,2055582995555;66,0430142308326
"195";60,4732419224894;68,7420084739313
"196";56,7591649559513;71,5634527301975
"197";50,0236303912025;69,359609282349
"198";46,8703023359985;69,2554588311768
"199";50,5455400815869;69,3578808490832
"200";42,6550484297513;70,0417321027533
"201";44,8770847139635;72,4251262589895
"202";53,9086802808045;66,8090691487409
"203";50,0962331360668;64,0878225729273
"204";58,316215346533;75,3122400755679
"205";46,1427093192108;70,6411064070732
"206";51,3066718494486;69,7673129942328
"207";52,5283975190126;73,9936410276883
"208";48,8044007613703;66,430386579137
"209";50,8418737516003;72,852795086015
"210";53,4455905604354;74,7848901804229
"211";48,5544669879866;71,5613862911285
"212";52,0417897568755;71,0119391160295
"213";45,5376017491453;69,9444889650723
"214";59,7256819887317;68,0933649886352
"215";49,6725415051445;65,1048669216522
"216";48,8849566135693;66,4479401511454
"217";49,1457200878524;64,3441930278442
"218";53,6337150088142;64,6964799220606
"219";57,0006703245573;71,2354969150842
"220";50,3839398973678;71,3592711453672
"221";47,5379346403599;69,9374560688788
"222";51,8075104316937;68,0127728628735
"223";46,4655181913397;65,9439664938133
"224";57,3235535806605;71,1718336971317
"225";51,2749563517451;66,8324411994065
"226";40,154546687956;72,5400925577763
"227";54,6936099238759;66,2226699741545
"228";47,898339461898;71,3320132991771
"229";61,4484553643883;64,5433084822425
"230";49,3369769383154;75,4596812971435
"231";50,7683590640757;69,5766967044858
"232";57,3782213528759;72,4523523380609
"233";47,6611711910117;65,1930144899207
"234";50,8865996931486;66,8201403395778
"235";55,2815315264207;63,5644558267612
"236";56,1261013249803;68,927404948599
"237";48,0605599786843;69,2580219436311
"238";46,106371283854;70,5937752193032
"239";57,0258069818804;71,7382196805773
"240";51,8490051016337;69,1420420034433
"241";43,4988655079316;67,9327638658591
"242";50,3130022298956;67,047785304757
"243";49,528904678999;68,5033813023182
"244";47,3424531155277;68,9622667635844
"245";45,0795139137181;74,602095139997
"246";52,5707978275875;68,7928199625336
"247";59,0778747196038;69,8668923685387
"248";39,6270875092971;69,6650644388683
"249";55,8492822304854;71,1233698426111
"250";53,4411416564339;71,2694936773964
"251";48,5295332609307;69,8761721547914
"252";46,5252485550527;76,3295741738793
"253";50,9258518833128;71,703248168544
"254";50,82924153478;68,5033271351917
"255";56,3934882093149;71,0940892224729
"256";49,7417967579288;71,7722567092139
"257";57,3972655018003;74,6078061041364
"258";51,5054805451941;72,8394472465311
"259";51,0841698565209;66,904499612884
"260";50,7829503641439;66,4755084334302
"261";52,9878742739748;68,6651437988215
"262";49,785155065044;73,4586163104082
"263";47,6017227873434;72,0786019684421
"264";50,8911521307843;75,2703151729988
"265";46,7641834970437;73,5611126223037
"266";48,2607811250376;67,0990827064114
"267";55,474961294804;76,122216306859
"268";47,6694743233726;69,7335795568546
"269";42,9699475838686;69,9476157968361
"270";52,1836588994036;71,2351442373902
"271";47,8103328004855;67,3994826588028
"272";47,1315825371836;64,7271075015532
"273";47,4348026124111;73,5484055420055
"274";59,1966362160362;71,679421427886
"275";39,8581133237693;67,7138117159276
"276";41,174548013214;62,953760648182
"277";54,0030511567492;71,1853434765392
"278";43,9300040469693;75,8415559209904
"279";51,1160665916996;64,7665617606301
"280";51,3725743742688;71,6033873528552
"281";48,2774637066311;68,514877990525
"282";45,8179264014173;70,6472076436092
"283";46,6227443897512;72,7549295066053
"284";51,6645639101945;70,2086494090052
"285";44,4226920472372;69,9448198262009
"286";39,4135697718969;67,9077087733612
"287";49,2009111916497;68,6246217286251
"288";47,3407286058421;73,3861284417899
"289";48,4583708970536;72,0186255028372
"290";49,7929858783275;71,6871328839651
"291";39,2601015665454;70,9944906984976
"292";54,2246238087287;69,0041549101776
"293";48,8455297163889;66,2590161074567
"294";46,1743457969532;69,4060095569024
"295";51,08025417926;74,9961114266323
"296";51,2518433473638;69,7057904107053
"297";42,0679752866992;69,2780214985199
"298";58,3383454869413;72,0020240267222
"299";41,5077369242961;71,3110998076897
"300";51,4962600416076;72,2975286732176
"301";54,8637863303256;72,1312114580943
"302";55,5563521972582;66,2620549310292
"303";49,6997104931214;74,7822350509143
"304";49,5453036048517;65,9213060463569
"305";59,7950090830173;73,072254361574
"306";56,9618021223862;74,0845968738336
"307";51,060484692017;69,9320874679371
"308";55,1365194839124;70,6308598050545
"309";44,1187214332281;70,6003902214088
"310";47,2654692857883;62,9520511047836
"311";55,5331565987442;72,8890287604237
"312";43,7950656021208;70,9402411696706
"313";54,318480611652;62,8034280025771
"314";42,9990636650921;76,8148232534572
"315";56,4996561306598;71,7619199367387
"316";40,9927772212567;67,4344158631775
"317";38,567116278372;74,5468446185626
"318";54,8049028963993;69,6466206613934
"319";56,6393295626025;70,2305334282972
"320";49,7816615998962;72,0561886246389
"321";39,952118381967;71,6796445412278
"322";32,4715138412;67,673255535325
"323";46,7956312804379;71,9091737698316
"324";49,8871970713214;65,4363812516259
"325";49,9149520684619;70,9325293127929
"326";44,7872116572817;65,0885069717724
"327";48,5938505080713;70,556509383229
"328";41,1314043736877;75,8781945114632
"329";49,7070308454842;70,2053986507643
"330";49,1348750958247;66,8113119764071
"331";45,2242148396669;67,6278937223341
"332";50,2085373976311;66,7069068358986
"333";56,5457842410196;69,9052101971635
"334";47,1651344904674;68,8190102020802
"335";55,6149522896034;73,4002874586583
"336";43,8610311442226;66,3251264372241
"337";48,8368247232189;72,4662893946884
"338";41,0100256751626;69,0729992399828
"339";53,3837718747269;70,4132713665292
"340";47,7862114703326;68,3922026888454
"341";48,046766882244;67,975931196823
"342";55,3200409413235;69,3688099626038
"343";53,4155708831512;70,8680563844029
"344";64,3174496218003;70,0087948050605
"345";49,643230779952;70,9861216105981
"346";51,0724217842749;70,0126543183842
"347";53,9248041569596;71,6619388230559
"348";50,8626602973996;70,4244423588718
"349";49,8358188030664;71,2101237690836
"350";52,1075878852884;71,2760173297696
"351";50,6897448515885;67,1431977311087
"352";47,991513201827;67,0205869371479
"353";46,9429524328005;71,9002786806555
"354";49,8331194280602;66,7585544792136
"355";48,2565417477198;76,3756484070696
"356";54,0701095875203;70,2491664877378
"357";46,6847794580614;69,7787813262868
"358";51,8841045367484;72,0436577071185
"359";54,3779941769249;68,7267654664874
"360";48,5553998363736;66,7608878975143
"361";47,0439988940518;74,9488139079877
"362";48,7440791189666;72,1076262895697
"363";51,3728999841811;69,7823213348548
"364";55,341016309884;73,0971579424251
"365";51,3160089620413;71,3247894770778
"366";45,9234391115888;67,6300774154722
"367";49,4122401694645;69,2171940302301
"368";54,5320321759685;71,6027310697515
"369";43,9169625295491;72,0051695701733
"370";54,1445244579255;69,4771353192246
"371";34,6437138030632;64,2418084013293
"372";54,4576089328418;70,539075285776
"373";51,8739542800029;68,6980315889602
"374";53,0185358694782;68,2748038450112
"375";48,6321988282648;69,3627113514045
"376";48,1641658610018;70,1557705293806
"377";44,4777427897076;71,7254530360967
"378";50,1424123323243;69,6434503158831
"379";47,8713951517311;72,1227331052684
"380";45,6817281908809;71,5985250970405
"381";54,2969267138899;64,5008193799795
"382";57,2031551514864;70,8275389569432
"383";51,2609049170319;67,3242508379523
"384";51,9334858643676;69,7255287371648
"385";49,0807831584792;69,877606417101
"386";47,2216794146861;75,7073742664525
"387";43,4075670652243;71,8013648944489
"388";51,526820276646;69,0724264993047
"389";49,5232126535772;68,2621002702286
"390";58,4989900431106;75,223921772511
"391";51,200759495773;66,0932439339104
"392";52,4097826842318;70,2583904045
"393";48,1523132857229;72,7427575618228
"394";50,1243954950993;72,4800017154311
"395";53,2359843678378;78,6869977225843
"396";48,5211292451844;72,2121071107546
"397";49,2814067608634;71,3935621369854
"398";51,479409104771;70,5456869417216
"399";54,8244314517698;70,656838554406
"400";48,7271431394346;72,8738205618416
"401";49,2709290670739;68,6932383449316
"402";48,7256727284141;73,1640979239977
"403";52,8609697127413;69,9405720074305
"404";56,0746260496337;70,4530203319892
"405";51,0851776479943;70,1381386850321
"406";43,8762754281987;74,0740850480358
"407";49,2112795218367;76,6901808894675
"408";51,6838357795384;65,4152606555149
"409";49,6195349959017;70,4238555826181
"410";54,0810978721569;67,8323846929718
"411";56,646163278609;67,5819219683411
"412";54,9604744094484;68,0324193300821
"413";54,7969468936496;68,4533229621766
"414";48,7056717670293;69,1970541120984
"415";49,9835744584008;67,7411285833435
"416";48,7130768103476;68,7865658111795
"417";50,2740397595738;70,692855686033
"418";53,1092378908943;70,5369312135241
"419";49,7298033936108;70,1273090298501
"420";51,8455356487627;69,0983754541594
"421";51,4473196176533;69,9963545993072
"422";54,0338499038031;64,6742240392678
"423";50,1242209473731;68,4158702139805
"424";56,1492682808129;73,4542736587044
"425";53,5472041258071;73,2106652899068
"426";53,4321278501071;67,9167521236217
"427";45,5313664930615;68,7351004480322
"428";48,1407040678587;69,3251806077416
"429";60,2746086112386;76,0926340903436
"430";48,2465321720692;64,3364858402074
"431";45,2337975062961;68,6250378753066
"432";47,829406603898;67,2489980520584
"433";51,1543932348719;69,9256652882023
"434";61,7895287778548;70,2751675667095
"435";52,4049232305464;66,7594086032375
"436";34,0966529509052;70,5055854290904
"437";50,8834138215717;66,3883345183989
"438";56,5506408449061;71,1308320447153
"439";42,297173551634;67,330232668161
"440";47,9326969362816;65,2263986482168
"441";55,1220357155547;71,5096945160272
"442";51,5911194123454;70,6282142122382
"443";57,2321166363493;69,487953608972
"444";52,3367367215024;67,2702898607432
"445";55,3929379408277;72,1938873957996
"446";52,5287992875068;69,3828697705816
"447";45,1775845953791;71,3390961859625
"448";36,3009814195422;66,8108566668867
"449";53,6162209943039;69,0017341938834
"450";55,6441662966509;63,8185029253674
"451";47,7098939609637;66,5889707857838
"452";52,2924653174714;66,5382842499053
"453";47,2868288652428;72,6216131755743
"454";50,8700146115655;64,0596448921794
"455";55,0760310198966;69,1964602315728
"456";43,9091723294362;68,7121149119074
"457";46,8949739024332;69,8430057005566
"458";46,8426776923013;69,4160628798161
"459";46,4056455150006;67,026571038528
"460";51,407972834403;75,4383847849124
"461";44,4756552612557;71,370226589973
"462";49,6563683635714;68,3290878075554
"463";41,0552691878867;68,0719794242708
"464";49,9890569017838;73,9401369476276
"465";52,6527256847817;76,7870431751869
"466";45,7307841691588;74,7007186671905
"467";52,7206756494565;70,128242889021
"468";56,6171559498369;73,8052806408194
"469";53,9345450358964;72,5935411125046
"470";43,595968015631;72,3964366522333
"471";52,7509599129034;73,4800757034785
"472";55,9612806409419;66,298793524101
"473";54,7511694321732;67,8736735861771
"474";45,2848182320351;67,3295690733729
"475";45,9098043790461;65,9450946285388
"476";49,6794708966409;67,6390117423753
"477";48,9474378151655;74,9990057351508
"478";53,9131839815343;73,5719528495419
"479";55,0722687273659;68,3248306380862
"480";46,434314029672;74,1213710930288
"481";53,6419456661699;67,8175377442176
"482";48,9139559060052;68,9527242210669
"483";51,2663259295345;70,1369197544627
"484";54,3183636088518;69,7623381859472
"485";46,248103139687;73,8749967120879
"486";44,4906106382789;74,0369779290342
"487";43,4939395106961;69,6424772039261
"488";45,0558455788532;68,4804164924321
"489";51,9529039177831;67,3293969676624
"490";56,609722576766;68,7376674310438
"491";53,7631757303147;70,3849994052495
"492";38,7506198890237;75,3048900918578
"493";43,7208947946813;68,4354629133571
"494";47,9218061111373;68,5732966049766
"495";41,3244859587975;70,0932727253875
"496";48,0324324495585;67,8203267911688
"497";57,1278886606014;68,8339915666596
"498";54,3143265706624;69,4907031812142
"499";57,2102190116337;68,3912886782524
"500";61,0260472290554;70,8342415543183
"501";47,0535956650661;71,0906982343868
"502";46,623682174455;72,1839325755399
"503";52,4514790182206;66,971685495222
"504";58,2943358832989;75,0613675824063
"505";55,5136200321451;67,6155349787991
"506";44,4489322399112;75,2864557168697
"507";48,7762210537675;67,1342477743965
"508";46,1263129822347;73,1311950315454
"509";54,4401280542534;70,3245448287682
"510";55,14680016014;70,7671476119246
"511";48,47774403892;64,6029094988768
"512";58,7304712979677;70,0642298091025
"513";47,5972785195394;65,5616182993056
"514";38,8372119077582;66,283944146646
"515";56,3701917843783;74,7000671202847
"516";51,8805915592605;68,3912876069094
"517";47,5458528533542;67,9088125716248
"518";54,6071594424911;68,7357522366921
"519";51,5511780169131;69,6054940455287
"520";50,8982507953936;71,3445798962657
"521";50,4484992413524;70,0939972282397
"522";55,3378938520952;70,5481950236117
"523";55,5658017785731;64,6107802777831
"524";48,6346733357336;74,8877256666303
"525";46,937458202258;69,6353955921473
"526";47,9390524011751;70,2038160883108
"527";54,6634271328289;68,49594009651
"528";39,6043423504427;71,6313024422426
"529";50,4193538004428;72,0407694433938
"530";52,6528913329141;73,7166200442235
"531";49,324419956898;72,7698749761052
"532";48,121026489004;71,167053723031
"533";49,9476370378269;69,0019372612456
"534";49,5130543999203;68,2094934684358
"535";53,7482092396036;72,8983591697982
"536";48,7418244465955;72,2454637688457
"537";51,3296179861876;66,7441690600372
"538";49,8292565809423;69,9051407841792
"539";44,7550021200234;68,4693276574196
"540";41,8989496742721;72,6723521173136
"541";46,2203813142966;71,0165213481272
"542";44,9020584774957;74,1840937022088
"543";49,1373304206472;73,6184112882813
"544";42,8118202324107;74,1764461168615
"545";51,3212627832732;71,5947758939685
"546";50,1583381292597;75,2716401026965
"547";53,8487795177393;68,2149050579674
"548";58,0251966823878;68,9714336363152
"549";46,1176569589484;66,4096891822197
"550";47,943049892436;69,8731781391606
"551";45,786873834966;71,6440876769446
"552";52,1905509502818;74,4853994468169
"553";52,2304929231781;71,2209159062282
"554";50,786673362135;71,6651082815538
"555";46,9880464707321;67,6696918562849
"556";49,9918804581638;70,5318453137772
"557";52,2262828903952;71,4777334278797
"558";58,5113376589155;71,0192640135946
"559";52,8794656597841;63,1812294551162
"560";52,7325583190466;65,5017052623936
"561";45,0515587963867;71,7730983197433
"562";47,3625141081005;69,4165308734809
"563";52,2891879690427;72,6721617225219
"564";50,0237494148132;68,2100633428029
"565";34,7423632411915;72,3560355740875
"566";52,2631920470967;70,9764842955392
"567";38,2371088001014;69,5246527497511
"568";39,2811918109978;65,47683536748
"569";54,5734687687258;69,0485256670277
"570";50,3280832679498;71,4485469324138
"571";48,6245220949382;68,8126263431885
"572";45,8033423006931;68,4560679687691
"573";47,2634291434698;73,503829953706
"574";46,3033913129133;71,0586999936326
"575";49,508274240129;67,395338840898
"576";47,9221103200451;70,6949345344153
"577";48,4681799617924;70,091924225538
"578";53,1460090410343;66,9742610121691
"579";49,4780400985754;69,0012726113578
"580";48,1806464864383;66,4836995945647
"581";54,8639373193897;73,5366690003984
"582";48,6896637828316;67,9691132360616
"583";53,3212995251201;66,9784077984443
"584";53,2036524275979;71,3667248949611
"585";46,7644099628518;71,5951215132168
"586";56,9476441115024;65,9979305844719
"587";48,8324091013291;68,2952210123099
"588";49,1521002181125;73,7091390267764
"589";47,5854273986399;70,9096033840842
"590";54,4486979334388;72,4419536980104
"591";53,0258460849283;72,0429350321654
"592";56,5823064269812;69,2283224762184
"593";51,6375495184869;72,5710674432857
"594";41,2251685531153;67,1736151405451
"595";46,6606541412779;71,03645422048
"596";50,2194376371325;70,6615216799077
"597";49,373101236747;71,0930292330203
"598";46,3324862891931;69,3695801882162
"599";50,5769894750555;72,9411116542501
"600";53,3197568658461;72,8488149252134
"601";43,5838338305329;69,2662159303364
"602";49,0349383052616;68,1192946122359
"603";56,9114710535799;72,3408831700157
"604";54,4051612264255;69,0304491110839
"605";44,5009767127997;71,075836362152
"606";53,071380570434;71,2962842872483
"607";48,0317986198198;71,79044925414
"608";37,2680475675694;71,4710011148904
"609";47,7652259965029;71,0292279974926
"610";55,3651845364713;72,3163911836074
"611";46,2762642376777;70,0875222192821
"612";57,8520045000679;66,2931445487454
"613";44,5354599646156;73,2285619626486
"614";44,6618990685395;68,9043438119697
"615";50,5265528854305;65,2338017180248
"616";45,0447534840178;70,1748612746998
"617";51,8718917605374;73,5003016145556
"618";39,4012900474939;72,9153382669193
"619";53,3706466072737;69,5586310833548
"620";59,2927770907;72,8633913796189
"621";50,5642025183805;63,448413598762
"622";45,733134622513;67,2675426000813
"623";42,9075424780084;72,2810966646619
"624";52,3219186346085;64,1677618742717
"625";53,8805665723899;72,471154498948
"626";53,2993898121899;69,670617063393
"627";52,4049678807487;68,3065995940962
"628";48,3260534903244;72,4678488241743
"629";53,0979844378877;69,2941586809504
"630";51,0189321619658;65,4503580671135
"631";53,9426622078554;68,2970216022814
"632";47,7573102942538;71,2127384239959
"633";48,511828788975;72,6534938431962
"634";50,2155481077127;68,5359023876797
"635";56,478004518092;65,1847934278572
"636";47,5023904564624;70,9508716832962
"637";51,0281565575072;63,6109740968775
"638";49,7802761225943;73,8907134748207
"639";49,5030953944326;71,3790493576571
"640";47,5398609434318;69,9472242752652
"641";51,7569773341433;73,0416297606449
"642";62,0763304375706;70,0536136025288
"643";49,3907502268165;68,0803529984524
"644";57,8441878855964;67,4872975319611
"645";45,9357078223754;63,9416346477583
"646";47,3301098871568;69,7845367291287
"647";44,4087208488974;64,8133489750665
"648";51,4092353181449;69,7688963997392
"649";48,4855683900131;70,4282494108589
"650";43,4481732388744;74,6541485158002
"651";45,0503237643984;72,2508400724225
"652";55,0869974257046;72,0669999061554
"653";50,6904690214401;66,9754443567675
"654";47,8909682484867;67,0889906820169
"655";47,9365702794892;72,4971617422536
"656";58,0447499382761;70,6040588883568
"657";57,0301781482733;70,0053065594772
"658";47,3322786227141;73,6993993868884
"659";41,9983031016316;73,4782190939644
"660";50,9202047045759;68,9502487763904
"661";52,7060936701269;70,6437605890157
"662";54,5917782559367;65,307292999237
"663";51,8207047493527;75,9882282550739
"664";44,5023304599561;69,4354887566723
"665";52,9431418771325;69,684520202698
"666";52,0301347546304;71,4198441365821
"667";48,9585761042304;69,1761398223186
"668";57,0800449439889;72,1174088584927
"669";49,4526881681846;72,6259503146498
"670";54,6849672118094;67,8696640995094
"671";54,2436570532965;64,4509923926785
"672";56,9251212411046;69,5465300052047
"673";53,4942910488003;70,6959779813927
"674";44,7835588594612;72,6740941002553
"675";53,5007384497875;70,7497697348739
"676";49,2936543337739;71,8395867122374
"677";51,6619783521341;70,5865065916394
"678";49,8179054297924;69,3531078651476
"679";53,0382572645708;72,0820973328371
"680";47,21394169985;70,1880791847589
"681";55,3036663397515;71,4518022594675
"682";40,6526643426111;72,1836428869639
"683";49,4943648576613;69,7400956902161
"684";47,5267083284401;67,6790319096222
"685";46,1194187222617;75,4681232354163
"686";50,3957636121081;76,0952952858659
"687";48,1721625133446;68,0583237480373
"688";54,2336703809265;69,6378320268365
"689";45,9883561891334;64,9051722934859
"690";60,1827470987539;70,1162154568787
"691";44,196455955665;70,8727655921549
"692";52,0965914971989;67,697397727753
"693";54,7964523119931;68,5016637825426
"694";46,9157038265533;71,1924141354553
"695";54,2727424077293;69,1046692456557
"696";51,7616195137067;68,8602983678069
"697";54,6268549524148;71,3703691137182
"698";48,7007924986465;69,5200431287837
"699";48,8365686771077;69,8804064104799
"700";53,2914348154471;71,064403850346
"701";44,0069579630061;67,6785747780528
"702";55,5121540966336;71,6614769898284
"703";42,9614873059927;73,7701740867294
"704";54,2854241356913;69,2963266377174
"705";41,1570238834689;68,6838589465024
"706";48,342136580047;69,933122235559
"707";53,3248472767379;71,876673648351
"708";54,4239057118119;66,3469266596517
"709";44,6049853554675;68,1937137443941
"710";52,9936381704023;71,1747941842715
"711";55,1357364837206;69,5772962284398
"712";51,6075328331994;72,2897013647498
"713";48,3462892795867;69,5434136924458
"714";54,8137261159462;67,3721911523406
"715";49,567235563293;67,9012602261825
"716";53,273642660897;75,7495898502849
"717";57,298456356761;72,1323605598579
"718";55,7167593966515;68,1457932697295
"719";53,3834381560453;68,3611874173459
"720";50,648572494638;70,4915283437437
"721";45,0555338463848;67,0805425442481
"722";48,9250767319014;72,3092483483633
"723";43,9479929274432;70,123574009575
"724";58,0370497483978;68,4370672297112
"725";41,0216475760259;77,5890082124259
"726";47,284056895999;68,1555782824188
"727";48,188128634236;73,4963122660392
"728";58,1605228749351;74,2011359484716
"729";48,2024243827684;66,4122090784733
"730";46,6653932184881;68,6190249591542
"731";47,0750012623138;70,34292287878
"732";45,858813847293;68,2459748848724
"733";44,0136614893134;73,7221113934238
"734";47,964911095055;69,4183021313137
"735";48,9074460739416;67,6707562320827
"736";48,6822539725324;65,2279060468015
"737";56,2077314715699;72,8960947976667
"738";53,1164911105787;69,812239346166
"739";50,273509127598;72,2463134096885
"740";50,1256500197213;66,867970320863
"741";49,6087512502497;74,1891695176643
"742";46,9599358461999;65,013106721894
"743";51,0725694972729;64,7493086378212
"744";50,2052182771342;73,9574423352086
